epoch,train_loss,val_loss,dice
1,0.5826483674165679,0.4676688313484192,0.3500000000183978
2,0.4074430752818177,0.42769761085510255,0.3000000000094284
3,0.42546295247426846,0.419986629486084,0.30000000000536964
4,0.32862872993800696,0.36015376448631287,0.2500000000631225
5,0.3541678408297097,0.35490037202835084,0.3067610293626785
6,0.3697940196569373,0.4520275712013245,0.3594489336013794
7,0.33694735968985207,0.37875084280967714,0.2752766773104668
8,0.31219494042963514,0.3592462956905365,0.1898152284324169
9,0.33545989143412286,0.4301679849624634,0.20475911911998992
10,0.3377484373930024,0.33702467679977416,0.48647135943174363
11,0.3504729588947645,0.30448549762368204,0.40897188186645506
12,0.3432473202304142,0.4206490457057953,0.44820364117622374
13,0.3255059159383541,0.3244945466518402,0.4504773460328579
14,0.2940894812345505,0.24713434875011445,0.6225364804267883
15,0.3196343912220583,0.29290329068899157,0.30738983161554556
16,0.32455134191891044,0.3987316429615021,0.4751318395137787
17,0.29747424928880317,0.30969633162021637,0.566081440448761
18,0.31310171543098075,0.3006973259150982,0.4993908882141113
19,0.3105559021961398,0.28717188239097596,0.5087740302085877
20,0.29057313047531175,0.29633704870939254,0.5460438430309296
21,0.2747049241712907,0.3969400644302368,0.4431499481201172
22,0.3092157789846746,0.3272987723350525,0.5919043749570847
23,0.32721409746786445,0.291906800866127,0.6561948239803315
24,0.28439369852223045,0.29150124788284304,0.5060894250869751
25,0.32228313768055383,0.27408507466316223,0.713944923877716
26,0.29084829204693075,0.29376559853553774,0.5245025634765625
27,0.29639444700101525,0.26806374192237853,0.5157395720481872
28,0.3156332475610259,0.3508491963148117,0.5286595284938812
29,0.2843638888401229,0.2660105049610138,0.6169925928115845
30,0.28830616721292823,0.3405735224485397,0.6070859670639038
31,0.25775073432340856,0.29045864641666413,0.5007854104042053
32,0.25528255632010904,0.2623069167137146,0.603669399023056
33,0.2887121846036213,0.25398390293121337,0.4501433253288269
34,0.31075593956360004,0.3028853565454483,0.5291643619537354
35,0.2957533331724202,0.36312503814697267,0.5982800543308258
36,0.29316787748802,0.2951263189315796,0.6589847922325134
37,0.24285382177771592,0.3422267884016037,0.6135139226913452
38,0.3004224409417408,0.33810819387435914,0.6118428230285644
39,0.25072148633075925,0.2549720346927643,0.4794881947338581
40,0.27649020367279287,0.4320158064365387,0.5018226563930511
41,0.2697699982218626,0.22513241171836854,0.5945010781288147
42,0.2794478219456789,0.2822700083255768,0.696435958147049
43,0.25769012303250594,0.3910129711031914,0.5647781729698181
44,0.28865452583243206,0.33848992735147476,0.5409499794244766
45,0.2802524177766428,0.2784557819366455,0.6140863180160523
46,0.25480718052060136,0.2626099348068237,0.677757203578949
47,0.28825776560640914,0.30785612761974335,0.6633556187152863
48,0.2994205015825062,0.24581003487110137,0.5338101208209991
49,0.3015033295832393,0.25739982426166536,0.5790743887424469
50,0.2503144091404066,0.32368832528591157,0.6691037774085998
51,0.24332704640379765,0.3316268339753151,0.587692528963089
52,0.2617033700027117,0.2408551901578903,0.5670299768447876
53,0.23738235898497628,0.24958864152431487,0.6775347590446472
54,0.26876213492416756,0.22170599699020385,0.6634272694587707
55,0.26598631154473235,0.2416481465101242,0.6365630567073822
56,0.2172233100707938,0.3086051017045975,0.4142246425195064
57,0.23434458127835903,0.3145593672990799,0.7612586498260498
58,0.26884818476874656,0.22509755492210387,0.628540325164795
59,0.2511953898682827,0.29896133989095686,0.5744639992713928
60,0.2788479133713536,0.2474835366010666,0.6809280216693878
61,0.25993233623846274,0.2001159518957138,0.5860699951648712
62,0.26781571665551607,0.2521184980869293,0.6309610724449157
63,0.24466157745479084,0.24755540490150452,0.6086276888847351
64,0.256602967657694,0.2911654680967331,0.6423241853713989
65,0.21064264783862888,0.22583418488502502,0.7016089022159576
66,0.22295783678206002,0.2635518044233322,0.708692753314972
67,0.27011591205146257,0.2265017122030258,0.5631518006324768
68,0.24584314258905446,0.24010056555271148,0.595187646150589
69,0.24949354551187375,0.23470627665519714,0.591798585653305
70,0.2386129278598762,0.25912045538425443,0.47247801125049593
71,0.24330943486675982,0.2776176750659943,0.549277925491333
72,0.25568826278535334,0.3353944063186646,0.47753840684890747
