epoch,train_loss,val_loss,dice
1,0.5961433749009923,0.5002926647663116,0.2500000000035021
2,0.41154699536358436,0.39679151475429536,0.15000000000225772
3,0.3352739452952292,0.3459873884916306,0.13805598430335522
4,0.31178472172923205,0.4626603603363037,0.44576855301856994
5,0.29327918516426554,0.27925242483615875,0.5995929062366485
6,0.2670675420724764,0.20231136083602905,0.6373782932758332
7,0.22452183794684527,0.3332699716091156,0.6840200245380401
8,0.2556451773498116,0.22727264761924743,0.6510332465171814
9,0.22541912704161027,0.2719233393669128,0.7325872659683228
10,0.23768880690743283,0.23111577033996583,0.6282890558242797
11,0.2524721044592741,0.28945946097373965,0.7071481227874756
12,0.1785682157227179,0.21060417592525482,0.7477283358573914
13,0.23845524849688135,0.25617924630641936,0.7119967520236969
14,0.21114477437989013,0.22528662383556367,0.6715879559516906
15,0.21667191449825357,0.2472601890563965,0.7426440477371216
16,0.20263504364141605,0.12673683911561967,0.6580592155456543
17,0.23785444339964448,0.2960360199213028,0.5662082850933075
18,0.17598204941647808,0.24377483315765858,0.697903448343277
19,0.16933916327429982,0.1665922984480858,0.7992281794548035
20,0.17671657762370957,0.27820221781730653,0.5823912560939789
21,0.1838654928000235,0.30267082452774047,0.6960105895996094
22,0.16795166123022393,0.20533232092857362,0.8397795200347901
23,0.1770624152452844,0.1828284040093422,0.7555441379547119
24,0.16918072063566708,0.179719440639019,0.8198334813117981
25,0.17009509870464481,0.1664245318621397,0.7413419127464295
26,0.1892336924310501,0.20841053277254104,0.686572927236557
27,0.17062671539350982,0.26618475317955015,0.7648210525512695
28,0.21025740573318993,0.19480802416801452,0.7733411073684693
29,0.1843954993457329,0.1825594425201416,0.665168109536171
30,0.16356109402982927,0.20285653322935104,0.8193777918815612
31,0.19061165071296982,0.1864448755979538,0.7299101233482361
32,0.18033391846025862,0.15300508067011834,0.8543978452682495
33,0.19252902101271036,0.22960681170225145,0.8065045952796936
34,0.1976356536786004,0.21855627447366716,0.75384361743927
35,0.16033383332499554,0.2022202879190445,0.7330048322677613
36,0.20395105981790437,0.23364619612693788,0.7318528056144714
37,0.17766892860030256,0.21019972264766693,0.7301613211631774
38,0.18272031262153532,0.22743433862924575,0.8403152465820313
39,0.17337495559349475,0.18851255923509597,0.6645399808883667
40,0.18433567431823508,0.1496049329638481,0.6399493217468262
41,0.15345614076387593,0.1500680610537529,0.7789220094680787
