epoch,train_loss,val_loss,dice
49,0.15786025018953695,0.10309111252427101,0.719387412071228
50,0.15252775698900223,0.13234379477798938,0.7697161376476288
51,0.1636706452089839,0.1518596936017275,0.7798329591751099
52,0.1768744462056131,0.12556581050157548,0.8402674198150635
53,0.14847474199969593,0.2897635787725449,0.6402332246303558
54,0.15580786871383104,0.11463051810860633,0.8274137735366821
55,0.17278516819564307,0.11548518911004066,0.5687356859445571
56,0.16658828607419643,0.1118254154920578,0.876485276222229
57,0.1769579283427447,0.2544044129550457,0.7382544636726379
58,0.17421120868586912,0.10357366055250168,0.6977888822555542
59,0.1483274073135562,0.08456875421106816,0.826925802230835
60,0.17446256419870912,0.13482539653778075,0.8027296304702759
61,0.15506839248488044,0.08647163361310958,0.7547182202339172
62,0.16242744092170786,0.21755416095256805,0.6409686207771301
63,0.1956103860241611,0.1920134574174881,0.7086053669452668
64,0.16346254490497636,0.11201477739959956,0.6136537969112397
65,0.17439157543022457,0.1690887913107872,0.7401339769363403
66,0.16075975795435468,0.07239503343589604,0.7485642194747925
67,0.14805813142802657,0.0850147545337677,0.6703009128570556
68,0.14996517004399765,0.23030189871788026,0.6897454619407654
69,0.16081553840691723,0.09091961234807969,0.6920454382896424
70,0.16019010914080753,0.23067409731447697,0.8032124280929566
71,0.16249095666415353,0.11369862630963326,0.6388464093208313
72,0.18103891588384058,0.11349736424162984,0.7878944158554078
73,0.17285438031866784,0.1503343924880028,0.7580307364463806
74,0.17909322651784595,0.14958990216255189,0.7485724568367005
75,0.14350746488255425,0.0978168967179954,0.7851264953613282
76,0.1471743244768643,0.1751355141401291,0.7081918001174927
77,0.1786114975083165,0.15407141149044037,0.5348027944564819
78,0.138916444794343,0.12437043264508248,0.7067969083786011
79,0.15290972276976922,0.10472280159592628,0.7034836828708648
80,0.15842473979403332,0.20204529985785485,0.7430024027824402
81,0.16632493912446789,0.08354373984038829,0.6838639736175537
82,0.14453558122920918,0.13887629145756364,0.8404306650161744
83,0.13066866053495466,0.13517073839902877,0.7999359607696533
84,0.16611557717366918,0.15377577394247055,0.7557136654853821
85,0.1590496979358538,0.15610862299799919,0.6874638557434082
86,0.15267816867406775,0.08132927790284157,0.7377179741859436
87,0.15269635163429307,0.09109624573029577,0.8747715353965759
88,0.1391961977067517,0.12495341198518872,0.7586188077926636
89,0.18398401967999412,0.1812661685049534,0.6309922337532043
90,0.17511665852876698,0.1419893354177475,0.6844396978616715
91,0.13999402518497733,0.11303187608718872,0.7508558511734009
92,0.14762923493981361,0.10823212265968322,0.7846643328666687
93,0.15057708377518306,0.16488979011774063,0.722255277633667
94,0.16082727018652893,0.2734967051073909,0.6420598745346069
95,0.14975839372860586,0.09302996024489403,0.8058518290519714
96,0.15863086601219525,0.13987820371985435,0.8091140031814575
97,0.14997226547268105,0.14763273894786835,0.6066539108753204
98,0.13062875774666305,0.1777904186397791,0.7678247809410095
99,0.14974483224086282,0.2577679563313723,0.7266019821166992
100,0.1704192018000091,0.13309123776853085,0.8118623614311218
